smiles,sa_score,logp,qed,heavy_atom_count,molecular_weight,h_bond_donors,h_bond_acceptors,lipinski_violations,pass_lipinski,ring_3_count,ring_3_prob,ring_4_count,ring_4_prob,ring_5_count,ring_5_prob,ring_6_count,ring_6_prob,ring_7_count,ring_7_prob,ring_8_count,ring_8_prob,ring_9_count,ring_9_prob,ring_10_count,ring_10_prob,ring_11_count,ring_11_prob,total_rings
COc1ccc(C(=O)CN)c(C(=O)O)c1,1.986133119,0.5348,0.705964106,15,209.0688078,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(O)c1cccc2c(O)cc(O)cc12,1.976974395,1.9492,0.662960975,15,204.0422587,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C1N=CCC=C1c1cc(O)cc(O)c1,3.192235317,1.4823,0.725845549,15,203.0582431,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cccc2cc(O)c(F)cc12,1.965448316,2.3827,0.752612479,15,206.0379223,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CN(C(=O)C(=O)O)C1C=CC(O)=C=C1O,4.635185302,-0.0495,0.416966793,15,211.0480724,3,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CC1=CC(N(C)C(=O)C(=O)O)CCC1=O,3.613207787,0.2072,0.628868594,15,211.0844579,1,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
COc1ccc(C(=O)CO)c(C(=O)O)c1,1.956083503,0.5684,0.709493763,15,210.0528234,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Cc1cccc2c1NCC(=CC(=O)O)CC2,2.878170014,2.36412,0.709869448,16,217.1102787,2,2,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C(=O)O)c(C(=O)O)c1,1.931842981,0.6607,0.575089351,16,224.032088,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(O)Cc1ccc(C(=O)O)cc1C(=O)O,1.877589135,0.7101,0.69383256,16,224.032088,3,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CC1c2ccccc2COC(=O)C(=O)N1C,2.9653977,1.2628,0.487251944,16,219.0895433,0,3,0,TRUE,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2
Cc1c(O)cc2ccc(F)cc2c1C(=O)O,2.181485148,2.69112,0.776312854,16,220.0535724,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C(N)=O)c(C(=O)O)c1,2.002138585,0.0614,0.554082666,16,223.0480724,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Cc1ccc(C(=O)O)c(C(=O)O)c1C(=O)O,2.014319582,1.08962,0.707926862,16,224.032088,3,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
COc1ccc(C(O)C(N)=O)c(C(=O)O)c1,2.597436162,-0.0879,0.662994111,16,225.0637225,3,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(O)c1ccc2ccccc2c1C(=O)O,1.701167706,2.2362,0.806706023,16,216.0422587,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cc(C(=O)O)c2ccccc2c1,1.672049874,2.2362,0.806706023,16,216.0422587,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C(=O)O)c1NC(=O)C(=O)O,1.885075948,0.71632,0.640534323,16,223.0480724,3,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
COc1ccc(C2=CCC=NC2=O)cc1O,2.848053091,1.7853,0.821031934,16,217.0738932,1,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C1N=C(O)CC=C1c1ccc(O)c(O)c1,3.080436587,1.368,0.621950352,16,219.0531578,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C1Cc2c(cc(O)cc2C(=O)O)CCO1,2.678725049,0.7322,0.684209218,16,222.0528234,2,4,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
O=C1OCCc2cc(O)c3ccccc3c21,2.25182473,2.2583,0.684040302,16,214.0629942,1,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cc(O)c(C(=O)O)c2cc(O)ccc12,2.194687295,2.25762,0.685600058,16,218.0579088,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cn1cccc(-c2ccc(O)c(O)c2)c1=O,2.122701273,1.4635,0.710746481,16,217.0738932,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=Cc1cc(O)cc2c(C(=O)O)cccc12,2.192042182,2.0561,0.753192949,16,216.0422587,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(O)C(=O)O)c(C(=O)O)c1,2.507185612,0.5114,0.690588704,16,226.047738,3,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
CC1C=C2NCCC(=CC(=O)O)CN2CC1,4.033408469,1.1739,0.65398305,16,222.1368278,2,3,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
NC(=O)c1cc(C(=O)O)c2ccccc2c1,1.74320337,1.6369,0.798509217,16,215.0582431,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C1N=CCc2ccc3ccc(O)cc3c21,2.737240783,2.3125,0.726492978,16,211.0633285,1,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cc2ccccc2c(C(=O)O)c1CO,2.034806517,2.33872,0.809602987,16,216.0786442,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C1N=CCC2=C1c1cc(O)ccc1CC2,3.107583258,2.0931,0.716983861,16,213.0789786,1,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)Cc1cc(F)c2nc(O)ccc2c1,2.448819105,1.7066,0.809309284,16,221.0488213,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc(N)nc2cc(C(=O)O)c(O)cc12,2.307266186,1.52922,0.67399941,16,218.0691422,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cc(C(=O)O)c2ccc(O)cc2c1,1.971070595,1.9418,0.734982735,17,232.0371734,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc(O)cc2c1NCC(=CC(=O)O)CC2,3.104685567,2.06972,0.512749445,17,233.1051933,3,3,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
O=C(O)c1cc(C(=O)O)c2cc(O)ccc2c1,1.97330103,1.9418,0.734982735,17,232.0371734,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1c(O)ccc(C(=O)O)c1NC(=O)C(=O)O,2.266331617,0.42192,0.554302706,17,239.042987,4,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Cn1cc(O)cc(-c2ccc(O)c(O)c2)c1=O,2.48089802,1.1691,0.645513178,17,233.0688078,3,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc2c(C(=O)O)cc(C(=O)O)cc12,1.857691665,2.54462,0.830841936,17,230.0579088,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=c1[nH]ccc2ccc3cc(O)c(O)cc3c12,2.386829082,2.0925,0.406424122,17,227.0582431,3,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1cc(C(=O)O)c2cccc(O)c2c1,1.949283973,1.9418,0.734982735,17,232.0371734,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc2ccccc2c(C(=O)O)c1C(=O)O,1.934375277,2.54462,0.830841936,17,230.0579088,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
NC(=O)c1cc(C(=O)O)c2cc(F)ccc2c1,1.944591331,1.776,0.829027011,17,233.0488213,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1ccc(O)c(C(=O)O)c1NC(=O)C(=O)O,2.270535813,0.42192,0.554302706,17,239.042987,4,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=c1[nH]cnc2ccc3cc(O)c(O)cc3c12,2.49705312,1.4875,0.401605193,17,228.0534921,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1cc(C(=O)O)c2cc(O)cc(O)c2c1,2.133904374,1.9578,0.738872266,17,234.0528234,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1c(C(=O)O)ccc(O)c1NC(=O)C(=O)O,2.310189309,0.42192,0.437692555,17,239.042987,4,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Cc1nc2ccccc2c(C(=O)O)c1C(=O)O,1.963121097,1.93962,0.824105602,17,231.0531578,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C1Cc2ccc3c(c2C=C1O)C(=O)N=CC3,3.555805043,1.4778,0.729498062,17,227.0582431,1,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CC1c2ccc(N)cc2COC(=O)C(=O)N1C,3.223575004,0.845,0.410019872,17,234.1004423,1,4,0,TRUE,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,2
O=c1[nH]ccc2c1-c1cc(O)c(O)cc1CC2,2.692572351,1.5517,0.599954039,17,229.0738932,3,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cc2ccc3c(c2cc1O)C(=O)N=CC3,2.87617812,2.62092,0.748811554,17,225.0789786,1,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)C=C1CCCC(=C2C=CC=CC2)NC1,3.699310538,2.5411,0.681737273,17,231.1259288,2,2,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1ccccc1O2,2.390399706,3.2988,0.696347427,17,230.0579088,1,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C1N=CCc2[nH]c(=O)c3ccc(O)cc3c21,3.062472351,1.0008,0.705211359,17,228.0534921,2,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1c2ccccc2nc2ccccc12,1.637807555,3.0862,0.644750859,17,223.0633285,1,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C1N=CCc2ccc3c(c21)C=C(O)C(O)C3,4.152148499,1.2696,0.703425897,17,229.0738932,2,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
NC(=O)c1cc(C(=O)O)c2cc(O)ccc2c1,2.041360896,1.3425,0.725471705,17,231.0531578,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c(O)cc2ccccc2c1C(=O)O,2.04442511,1.9418,0.734982735,17,232.0371734,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=c1[nH]oc(=O)c2c1cc(O)c1ccccc12,2.625666582,1.3401,0.569600058,17,229.0375077,2,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C1COC(=O)c2c1cc(O)c1ccccc21,2.354607928,1.8985,0.699252261,17,228.0422587,1,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cn1nc(O)cc(-c2ccc(O)c(O)c2)c1=O,2.656997017,0.5641,0.626572146,17,234.0640568,3,6,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1ccc2c(O)cccc2c1C(=O)O,1.967211732,1.9418,0.734982735,17,232.0371734,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C1Cc2c(cc(C(=O)O)cc2C(=O)O)C=CO1,3.02670899,1.153,0.761188961,18,248.032088,2,4,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1cccc(C)c1O2,2.597435335,3.60722,0.709986492,18,244.0735589,1,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1ccc2c(C(=O)O)c(C(=O)O)ccc2c1,1.84007665,2.2448,0.867167738,18,246.0528234,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c(O)cc2c(O)cccc2c1C(=O)O,2.302872157,1.6474,0.641843343,18,248.032088,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cc(C(=O)O)c2cc(O)cc(O)c2c1,2.210922157,1.6474,0.641843343,18,248.032088,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1c(O)cc(O)c(C(=O)O)c1NC(=O)C(=O)O,2.615079974,0.12752,0.47198663,18,255.0379016,5,5,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Cc1cccc2c(C(=O)O)c3ccccc3nc12,1.839238955,3.39462,0.65978252,18,237.0789786,1,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cc(O)cc2c(C(=O)O)cc(C(=O)O)cc12,2.14362408,2.25022,0.75492532,18,246.0528234,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc(C(=O)O)c(C)c(NC(=O)C(=O)O)c1O,2.43733449,0.73034,0.454676661,18,253.0586371,4,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
COc1cc2ccc3c(c2cc1O)C(=O)N=CC3,2.778211806,2.3211,0.83306521,18,241.0738932,1,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cc(O)c(C)c(NC(=O)C(=O)O)c1C(=O)O,2.536710744,0.73034,0.575811721,18,253.0586371,4,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
NC(=O)c1cc(C(=O)O)c2cc(F)cc(O)c2c1,2.24614908,1.4816,0.749856429,18,249.043736,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=CC(=O)O)c1NC(=O)C(=O)O,2.293641388,1.11592,0.549664821,18,249.0637225,3,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Cc1cc2cc(O)ccc2c(C(=O)O)c1C(=O)O,2.212635618,2.25022,0.75492532,18,246.0528234,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cc(C(=O)O)c2cc(O)c(O)cc2c1,2.182505811,1.6474,0.600419005,18,248.032088,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
CC(O)C1C=CN2CC(=CC(=O)O)CCNC2=C1,4.738319933,0.6584,0.627849557,18,250.1317424,3,4,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
NC(=O)c1cc(C(=O)O)c2cc(O)cc(O)c2c1,2.276146195,1.0481,0.631541615,18,247.0480724,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1c(O)c(O)cc(C(=O)O)c1NC(=O)C(=O)O,2.493676296,0.12752,0.286629648,18,255.0379016,5,5,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Cc1c(NC(=O)C(=O)O)ccc2ccoc(=O)c12,2.456216368,1.12452,0.735940609,18,247.0480724,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)C=C1CCNC2=CC(CCO)C=CN2C1,4.391308542,0.66,0.641741336,18,250.1317424,3,4,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
O=C(O)c1cc(C(=O)O)c2cc(F)cc(O)c2c1,2.180925041,2.0809,0.75799021,18,250.0277515,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1ccc(O)cc1O2,2.56647425,3.0044,0.690374019,18,246.0528234,2,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C1Cc2c(cc(C(=O)O)cc2C(=O)O)CCO1,2.553509618,0.7248,0.749993796,18,250.047738,2,4,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
O=C(O)c1ccc2c(O)cc(F)cc2c1C(=O)O,2.186607734,2.0809,0.75799021,18,250.0277515,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C1N=C(O)CC2=C1c1cc(O)c(O)cc1CO2,3.420798503,1.2259,0.598529741,18,247.0480724,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=CCC1C=CN2CC(=CC(=O)O)CCNC2=C1,4.56377732,0.8666,0.572569551,18,248.1160924,2,4,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2
Cc1c(C(=O)O)cc(O)c(O)c1NC(=O)C(=O)O,2.558340844,0.12752,0.372693534,18,255.0379016,5,5,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
O=C(O)c1c2ccccc2nc2c(O)cccc12,1.977787372,2.7918,0.640408958,18,239.0582431,2,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CN(C)C(=O)c1cc(C(=O)O)c2ccccc2c1,1.805037404,2.2398,0.879558726,18,243.0895433,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc2c(C(=O)O)c(C(=O)O)c(O)cc12,2.215096195,2.25022,0.75492532,18,246.0528234,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C(=O)C2=NC=CC2)c(C(=O)O)c1,2.651644657,1.9345,0.822182955,18,245.0688078,1,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2
COc1c(O)ccc2c1Oc1cc(O)cc(C)c1O2,2.80060337,3.31282,0.702129703,19,260.0684735,2,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1cc2ccccc2c(C(=O)O)c1C(=O)O,1.988880618,1.9344,0.776894417,19,260.032088,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc2ccc(NC(=O)C(=O)O)c(C)c2c(=O)o1,2.413629034,1.43294,0.756802255,19,261.0637225,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1ccc2c(C(=O)O)c(C(=O)O)c(O)cc2c1O,2.406576944,1.95582,0.657161285,19,262.047738,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cc(C(=O)O)c2cccc(C(=O)O)c2c1,1.922557541,1.9344,0.776894417,19,260.032088,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c2ccccc2nc2c(O)c(O)ccc12,2.20336128,2.4974,0.458773656,19,255.0531578,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1nc2ccccc2c(C(=O)O)c1C(=O)O,2.096845324,1.3294,0.760403229,19,261.0273369,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c2cccc(O)c2nc2c(O)cccc12,2.317179277,2.4974,0.581000238,19,255.0531578,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
COc1c(O)ccc2c1Oc1cc(C)cc(C)c1O2,2.690620496,3.91564,0.718378678,19,258.0892089,1,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
CC1=Cc2cc(O)c(NC(=O)C(=O)O)c(C)c2CO1,3.215622699,1.61472,0.528177878,19,263.0793725,3,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(-c2ccccc2)c1NC(=O)C(=O)O,1.795879422,2.68512,0.810647221,19,255.0895433,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c2ccc(O)cc2nc2c(O)cccc12,2.257301193,2.4974,0.581000238,19,255.0531578,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)C=C1CCc2ccc3ccccc3c2NC1,2.690631041,3.2089,0.76716049,19,253.1102787,2,2,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3
Cc1cc2ccoc(=O)c2c(C)c1NC(=O)C(=O)O,2.674050753,1.43294,0.756802255,19,261.0637225,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1ccc2c(C(=O)O)c3ccccc3nc2c1O,2.105246912,3.10022,0.653602611,19,253.0738932,2,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)C=C1CCc2cnc3ccccc3c2NC1,2.867323069,2.6039,0.767797431,19,254.1055277,2,3,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3
O=C(O)C=C1CCc2ccc3cc(O)ccc3c2NC1,2.898345755,2.9145,0.69614816,20,269.1051933,3,3,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3
Cc1ccc2c(C(=O)O)c3cccc(O)c3nc2c1O,2.430024886,2.80582,0.590797768,20,269.0688078,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1c(O)cc2c(C(=O)O)cccc2c1C(=O)O,2.249157305,1.64,0.66931964,20,276.0270026,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1cc(C(=O)O)c2cc(O)cc(C(=O)O)c2c1,2.19512073,1.64,0.66931964,20,276.0270026,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc2c(C(=O)O)c(C(=O)O)c(C(=O)O)cc12,2.155923052,2.24282,0.790849533,20,274.047738,3,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cccc(C=C2C=CC=CC2)c1NC(=O)C(=O)O,2.98082129,2.91762,0.811142778,20,269.1051933,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1ccc(-c2cccc(C)c2NC(=O)C(=O)O)cc1,1.858314677,2.99354,0.823523591,20,269.1051933,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1cc2cc(O)c(NC(=O)C(=O)O)c(C)c2c(=O)o1,2.800895186,1.13854,0.53121258,20,277.0586371,3,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c(O)cc2c(c1C(=O)O)CCCC2C(=O)O,3.119217995,1.2931,0.655347838,20,280.0583027,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc(C)c2c1Oc1c(ccc(O)c1OC)O2,2.615334751,3.61582,0.773124694,20,274.0841235,1,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)c1cc2c(O)cccc2c(C(=O)O)c1C(=O)O,2.235418263,1.64,0.66931964,20,276.0270026,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)C=C1CCC2C(=O)N=c3ccccc3=C2NC1,3.829315223,-0.0348,0.702156447,20,270.1004423,2,3,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3
O=C(O)c1c2cccc(O)c2nc2c(O)c(O)ccc12,2.52457146,2.203,0.398622554,20,271.0480724,4,5,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
Cc1cc2cc(C)c(NC(=O)C(=O)O)c(C)c2c(=O)o1,2.630757305,1.74136,0.772580085,20,275.0793725,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
Cc1ccc2c(C(=O)O)c3ccc(O)cc3nc2c1O,2.372324187,2.80582,0.590797768,20,269.0688078,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
O=C(O)C1=CCCc2c1cc(O)c(C(=O)O)c2C(=O)O,2.908440614,1.2028,0.652576807,20,278.0426527,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c(O)cc2c(c1C(=O)O)C=CCC2C(=O)O,3.472498692,1.3737,0.655930499,20,278.0426527,4,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
COc1ccc2c(C(=O)O)c(C(=O)O)c(O)cc2c1O,2.367121311,1.656,0.672395371,20,278.0426527,4,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
O=C(O)c1c2ccc(O)cc2nc2c(O)cc(F)cc12,2.448425166,2.6365,0.592784728,20,273.043736,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3
